,downloads,run_time,views,is_good
2229,11198.0,175.0,42601.0,1
2230,761.0,88.0,7499.0,0
2231,4419.0,164.0,13623.0,0
2232,761.0,88.0,7539.0,0
2233,343.0,110.0,6111.0,0
2234,378.0,105.0,3641.0,0
2235,2716.0,109.0,14786.0,0
2236,5583.0,91.0,28136.0,0
2237,21710.0,96.0,61612.0,0
2238,8992.0,97.0,22046.0,0
2239,84863.0,162.0,246496.0,0
2240,763.0,117.0,15098.0,0
2241,135629.0,89.0,313030.0,0
2242,422.0,105.0,4131.0,0
2243,34948.0,114.0,86887.0,0
2244,417.0,105.0,4058.0,0
2245,3173.0,76.0,16761.0,0
2246,6866.0,100.0,17364.0,0
2247,766.0,88.0,7842.0,0
2248,2581.0,90.0,15464.0,0
2249,157345.0,133.0,305389.0,0
2250,1546.0,110.0,10006.0,0
2251,8323.0,96.0,33012.0,0
2252,9579.0,84.0,29448.0,0
2253,14259.0,127.0,40214.0,0
2254,427.0,83.0,4740.0,0
2255,131793.0,137.0,362181.0,0
2256,1005.0,91.0,9169.0,0
2257,8831.0,105.0,48579.0,0
2258,2304.0,152.0,18486.0,0
2259,4830.0,90.0,20860.0,0
2260,9558.0,96.0,43540.0,0
2261,4566.0,98.0,24341.0,0
2262,763.0,88.0,7563.0,0
2263,386.0,105.0,3799.0,0
2264,12288.0,81.0,83277.0,1
2265,764.0,88.0,7609.0,0
2266,4552.0,97.0,33948.0,0
2267,4446.0,108.0,25151.0,0
2268,4695.0,100.0,17952.0,0
2269,10354.0,195.0,30340.0,1
2270,1755.0,93.0,15371.0,0
2271,284.0,110.0,3251.0,0
2272,1373.0,87.0,10793.0,0
2273,4205.0,110.0,28015.0,0
2274,468.0,95.0,5868.0,1
2275,264.0,84.0,2575.0,0
2276,19288.0,98.0,54447.0,0
2277,30291.0,97.0,95080.0,0
2278,2157.0,126.0,6825.0,1
2279,39132.0,128.0,102684.0,1
2280,12137.0,107.0,34479.0,0
2281,2325.0,102.0,24240.0,0
2282,4663.0,132.0,26389.0,1
2283,40229.0,143.0,76273.0,1
2284,68102.0,126.0,105962.0,1
2285,2417.0,90.0,8295.0,0
2286,14298.0,101.0,39783.0,0
2287,9323.0,100.0,28911.0,1
2288,4513.0,77.0,22487.0,0
2289,4201.0,96.0,20613.0,0
2290,3773.0,88.0,22874.0,0
2291,761.0,88.0,7519.0,0
2292,9097.0,104.0,33218.0,0
2293,1604.0,89.0,13404.0,0
2294,18415.0,110.0,67955.0,0
2295,9020.0,104.0,38662.0,0
2296,283.0,110.0,3107.0,0
2297,301.0,87.0,5032.0,0
2298,422.0,105.0,4141.0,0
2299,3716.0,78.0,11244.0,1
2300,34803.0,85.0,95773.0,0
2301,64556.0,92.0,141967.0,1
2302,1702.0,92.0,9168.0,0
2303,5301.0,100.0,12860.0,0
2304,1761.0,97.0,13628.0,0
2305,4796.0,119.0,15697.0,0
2306,10159.0,117.0,35538.0,0
2307,593.0,86.0,9087.0,0
2308,75709.0,112.0,165161.0,0
2309,761.0,88.0,7460.0,0
2310,766.0,88.0,7821.0,0
2311,38406.0,138.0,89112.0,1
2312,761.0,88.0,7511.0,0
2313,16318.0,152.0,44415.0,0
2314,1394.0,98.0,12066.0,0
2315,4937.0,90.0,25524.0,0
2316,11995.0,106.0,33036.0,0
2317,2688.0,92.0,9673.0,0
2318,284.0,110.0,3233.0,0
2319,3096.0,85.0,20206.0,0
2320,2716.0,109.0,14728.0,0
2321,3515.0,98.0,11988.0,0
2322,27225.0,142.0,58252.0,1
2323,1430.0,108.0,9852.0,0
2324,10723.0,108.0,52756.0,0
2325,10953.0,126.0,41259.0,1
2326,472.0,95.0,6021.0,1
2327,3288.0,92.0,15162.0,0
2328,106906.0,113.0,283957.0,1
2329,22022.0,87.0,64342.0,0
2330,399.0,89.0,7365.0,0
2331,17158.0,91.0,58006.0,0
2332,21703.0,92.0,54902.0,0
2333,2712.0,109.0,14677.0,0
2334,3115.0,103.0,12036.0,1
2335,19873.0,147.0,43538.0,1
2336,5441.0,92.0,31989.0,0
2337,5183.0,92.0,28890.0,0
2338,2293.0,97.0,17778.0,1
2339,351.0,92.0,4589.0,0
2340,971.0,94.0,10458.0,0
2341,5955.0,103.0,26114.0,0
2342,2308.0,88.0,19852.0,0
2343,14023.0,110.0,52454.0,0
2344,12066.0,125.0,43505.0,1
2345,1126.0,87.0,10034.0,0
2346,7296.0,105.0,18845.0,0
2347,1702.0,100.0,18888.0,0
2348,284.0,110.0,3161.0,0
2349,160.0,84.0,2480.0,1
2350,704.0,85.0,6134.0,0
2351,5525.0,98.0,27043.0,0
2352,2312.0,98.0,17113.0,0
2353,6511.0,101.0,25321.0,0
2354,549.0,82.0,8730.0,0
2355,384.0,105.0,3758.0,0
2356,35710.0,155.0,95748.0,0
2357,39948.0,172.0,87526.0,1
2358,39780.0,90.0,95581.0,0
2359,760.0,88.0,7441.0,0
2360,2357.0,101.0,17729.0,0
2361,4782.0,84.0,11430.0,0
2362,396.0,105.0,3874.0,0
2363,2918.0,136.0,18217.0,0
2364,13436.0,109.0,54946.0,0
2365,21926.0,120.0,50108.0,1
2366,2082.0,90.0,17481.0,0
2367,2368.0,98.0,26876.0,0
2368,31275.0,152.0,148000.0,0
2369,472.0,95.0,6019.0,1
2370,98.0,110.0,2109.0,0
2371,108186.0,130.0,311838.0,0
2372,3533.0,104.0,12676.0,0
2373,284.0,110.0,3221.0,0
2374,22261.0,150.0,69300.0,0
2375,16885.0,173.0,39326.0,0
2376,44682.0,115.0,114260.0,1
2377,765.0,88.0,7724.0,0
2378,1709.0,88.0,11355.0,0
2379,73.0,84.0,1002.0,0
2380,1820.0,107.0,13536.0,0
2381,468.0,95.0,5830.0,1
2382,41495.0,180.0,86721.0,0
2383,766.0,88.0,7884.0,0
2384,20025.0,81.0,53762.0,0
2385,766.0,88.0,7828.0,0
2386,2878.0,93.0,17433.0,0
2387,12269.0,86.0,65704.0,0
2388,23719.0,106.0,90626.0,0
2389,2243.0,91.0,20225.0,0
2390,3425.0,112.0,12697.0,1
2391,767.0,88.0,7898.0,0
2392,28354.0,91.0,64390.0,0
2393,182549.0,142.0,397221.0,0
2394,345.0,99.0,5550.0,0
2395,20999.0,96.0,88343.0,1
2396,7745.0,111.0,34277.0,0
2397,472.0,95.0,6053.0,1
2398,140199.0,143.0,265867.0,0
2399,11913.0,128.0,43867.0,0
2400,13246.0,149.0,31852.0,0
2401,5882.0,108.0,25929.0,0
2402,6279.0,91.0,19532.0,0
2403,336.0,100.0,6746.0,0
2404,3124.0,96.0,22018.0,0
2405,2196.0,101.0,15783.0,0
2406,27289.0,154.0,76659.0,0
2407,39632.0,108.0,96059.0,0
2408,1981.0,98.0,15233.0,0
2409,1893.0,114.0,10465.0,0
2410,5943.0,95.0,34565.0,0
2411,158.0,94.0,2620.0,0
2412,4769.0,85.0,20279.0,0
2413,764.0,88.0,7622.0,0
2414,64230.0,98.0,150511.0,1
2415,10554.0,102.0,31383.0,1
2416,284.0,110.0,3220.0,0
2417,5271.0,133.0,28282.0,1
2418,24055.0,182.0,100191.0,1
2419,2712.0,109.0,14663.0,0
2420,106777.0,91.0,247572.0,0
2421,28894.0,102.0,87974.0,0
2422,2760.0,90.0,16275.0,0
2423,6213.0,113.0,25774.0,0
2424,2072.0,90.0,16420.0,0
2425,1471.0,100.0,5735.0,0
2426,9833.0,91.0,26657.0,0
2427,9693.0,95.0,41275.0,0
2428,765.0,88.0,7747.0,0
2429,39941.0,147.0,113188.0,1
2430,29448.0,92.0,75050.0,0
2431,636.0,111.0,6350.0,0
2432,3712.0,113.0,11599.0,0
2433,10318.0,93.0,20141.0,0
2434,4417.0,99.0,18543.0,0
2435,534.0,128.0,5387.0,1
2436,574.0,83.0,6330.0,0
2437,3104.0,106.0,12765.0,1
2438,2568.0,107.0,12616.0,0
2439,1181.0,115.0,10313.0,0
2440,2716.0,109.0,14802.0,0
2441,14958.0,110.0,53251.0,0
2442,1389.0,91.0,10469.0,0
2443,165518.0,160.0,355617.0,1
2444,34707.0,193.0,76222.0,0
2445,25935.0,104.0,95669.0,0
2446,4147.0,99.0,21527.0,0
2447,2545.0,78.0,13078.0,0
2448,284.0,110.0,3172.0,0
2449,8538.0,108.0,31126.0,0
2450,3104.0,105.0,23230.0,0
2451,4317.0,91.0,19304.0,0
2452,58922.0,169.0,149888.0,1
2453,13308.0,89.0,36826.0,0
2454,492.0,110.0,7042.0,0
2455,32901.0,132.0,82405.0,0
2456,1348.0,91.0,12544.0,0
2457,8334.0,88.0,14330.0,0
2458,35384.0,130.0,88872.0,1
2459,84905.0,143.0,278650.0,0
2460,35547.0,105.0,85313.0,0
2461,9738.0,118.0,27851.0,1
2462,52308.0,106.0,138632.0,0
2463,4198.0,103.0,20524.0,0
2464,14882.0,114.0,48700.0,0
2465,967.0,86.0,11109.0,0
2466,55602.0,164.0,197635.0,1
2467,2715.0,109.0,14719.0,0
2468,283.0,110.0,3121.0,0
2469,284.0,110.0,3252.0,0
2470,2661.0,82.0,10049.0,0
2471,7135.0,145.0,32387.0,0
2472,4397.0,108.0,27490.0,0
2473,146754.0,134.0,445050.0,1
2474,1943.0,97.0,10815.0,0
2475,8147.0,122.0,40336.0,0
2476,453.0,105.0,4426.0,0
2477,6088.0,81.0,32334.0,0
2478,26527.0,92.0,62996.0,0
2479,2258.0,100.0,12853.0,1
2480,1903.0,90.0,13771.0,0
2481,764.0,88.0,7671.0,0
2482,163980.0,126.0,450612.0,0
2483,219.0,112.0,3347.0,0
2484,1751.0,86.0,13111.0,0
2485,2159.0,90.0,19230.0,0
2486,14178.0,121.0,41700.0,1
2487,3411.0,78.0,21887.0,0
2488,8093.0,128.0,36994.0,0
2489,5109.0,89.0,28538.0,0
2490,1351.0,118.0,9180.0,0
2491,23884.0,159.0,61014.0,1
2492,3289.0,92.0,22807.0,0
2493,8135.0,96.0,29548.0,0
2494,36999.0,169.0,115442.0,1
2495,14602.0,124.0,89587.0,0
2496,715.0,105.0,8111.0,0
2497,26099.0,109.0,62395.0,0
2498,5446.0,101.0,31050.0,0
2499,4342.0,109.0,15166.0,1
2500,2407.0,149.0,15009.0,1
2501,21824.0,116.0,83707.0,1
2502,283.0,110.0,3083.0,0
2503,999.0,92.0,7930.0,0
2504,1248.0,102.0,13013.0,0
2505,316.0,79.0,3670.0,0
2506,19128.0,107.0,84061.0,0
2507,5009.0,102.0,29230.0,0
2508,5660.0,91.0,34793.0,0
2509,2888.0,100.0,25767.0,0
2510,1274.0,93.0,13082.0,1
2511,28068.0,106.0,81125.0,0
2512,13247.0,96.0,38286.0,0
2513,4136.0,82.0,33004.0,0
2514,7882.0,101.0,35881.0,0
2515,7104.0,91.0,36810.0,0
2516,13095.0,118.0,54041.0,0
2517,2640.0,127.0,21406.0,0
2518,761.0,88.0,7469.0,0
2519,3570.0,99.0,14832.0,0
2520,70847.0,128.0,203816.0,0
2521,374.0,105.0,3492.0,0
2522,1604.0,90.0,12441.0,0
2523,13522.0,88.0,62934.0,0
2524,54133.0,128.0,164151.0,0
2525,527.0,44.0,6414.0,0
2526,3275.0,106.0,30664.0,0
2527,468.0,95.0,5865.0,1
2528,2374.0,107.0,19870.0,0
2529,206414.0,108.0,522869.0,1
2530,1445.0,111.0,9854.0,1
2531,137969.0,152.0,364462.0,0
2532,6270.0,138.0,18704.0,0
2533,22963.0,127.0,58324.0,0
2534,1714.0,91.0,13283.0,0
2535,1041.0,113.0,10310.0,0
2536,526.0,100.0,4821.0,0
2537,10837.0,121.0,46774.0,1
2538,1637.0,94.0,13128.0,0
2539,41075.0,125.0,122144.0,0
2540,1467.0,94.0,7114.0,0
2541,19479.0,95.0,72051.0,1
2542,1680.0,72.0,16819.0,0
2543,1231.0,118.0,9162.0,0
2544,2873.0,86.0,18287.0,1
2545,3252.0,100.0,11851.0,0
2546,5605.0,91.0,29199.0,0
2547,12422.0,135.0,36202.0,1
2548,1333.0,107.0,18147.0,1
2549,2680.0,84.0,22233.0,0
2550,15760.0,157.0,38774.0,0
2551,766.0,88.0,7847.0,0
2552,19349.0,100.0,61667.0,0
2553,8633.0,118.0,25725.0,1
2554,761.0,88.0,7455.0,0
2555,549.0,93.0,12312.0,0
2556,2109.0,98.0,15176.0,0
2557,12908.0,96.0,70471.0,0
2558,2715.0,109.0,14721.0,0
2559,5741.0,120.0,33221.0,0
2560,1184.0,93.0,6862.0,0
2561,472.0,95.0,5915.0,1
2562,2272.0,98.0,23091.0,0
2563,3789.0,92.0,23024.0,0
2564,9276.0,100.0,36935.0,0
2565,3192.0,107.0,25773.0,0
2566,244.0,82.0,3777.0,0
2567,29241.0,105.0,122120.0,0
2568,2766.0,100.0,14323.0,0
2569,20497.0,88.0,44586.0,1
2570,8417.0,99.0,41275.0,0
2571,31531.0,158.0,69487.0,0
2572,284.0,110.0,3225.0,0
2573,472.0,95.0,5924.0,1
2574,93614.0,124.0,222941.0,0
2575,2715.0,109.0,14712.0,0
2576,10294.0,123.0,42119.0,1
2577,63110.0,141.0,131450.0,0
2578,1046.0,93.0,9536.0,1
2579,1079.0,127.0,9165.0,0
2580,8188.0,123.0,41262.0,0
2581,8579.0,80.0,38576.0,1
2582,18756.0,77.0,54568.0,0
2583,4454.0,93.0,23200.0,0
2584,1203.0,91.0,10207.0,0
2585,11713.0,98.0,35392.0,0
2586,1784.0,105.0,18464.0,0
2587,585.0,109.0,7169.0,0
2588,20850.0,140.0,55607.0,0
2589,10154.0,133.0,29624.0,1
2590,761.0,88.0,7514.0,0
2591,685.0,83.0,11907.0,0
2592,472.0,95.0,6000.0,1
2593,23470.0,150.0,87784.0,0
2594,472.0,95.0,5958.0,1
2595,472.0,95.0,5969.0,1
2596,13471.0,92.0,45122.0,0
2597,15375.0,106.0,57357.0,0
2598,8190.0,80.0,40610.0,0
2599,200378.0,147.0,494007.0,1
2600,21427.0,141.0,78402.0,0
2601,283.0,110.0,3127.0,0
2602,1399.0,126.0,10005.0,0
2603,1004.0,139.0,10485.0,0
2604,405.0,105.0,3954.0,0
2605,3699.0,86.0,22042.0,0
2606,5031.0,86.0,12733.0,0
2607,11884.0,98.0,37226.0,0
2608,6037.0,79.0,25356.0,0
2609,4530.0,90.0,19061.0,0
2610,1099.0,93.0,14923.0,0
2611,3968.0,122.0,21764.0,0
2612,1125.0,81.0,9080.0,0
2613,1033.0,94.0,15640.0,0
2614,419.0,105.0,4090.0,0
2615,11679.0,86.0,36650.0,0
2616,9156.0,114.0,23845.0,0
2617,3281.0,99.0,24830.0,0
2618,3491.0,128.0,23492.0,0
2619,15090.0,104.0,53792.0,0
2620,2718.0,109.0,14870.0,0
2621,284.0,110.0,3235.0,0
2622,5516.0,118.0,14311.0,1
2623,3805.0,88.0,35092.0,0
2624,1447.0,99.0,9902.0,0
2625,11019.0,130.0,41696.0,0
2626,22458.0,86.0,93328.0,0
2627,440.0,106.0,5594.0,0
2628,2707.0,85.0,12009.0,0
2629,7392.0,98.0,33810.0,0
2630,2480.0,86.0,20107.0,0
2631,2702.0,87.0,19621.0,0
2632,95776.0,133.0,262641.0,1
2633,557.0,126.0,9145.0,0
2634,2539.0,116.0,12793.0,1
2635,0.0,155.0,163057.0,1
2636,4224.0,113.0,15087.0,1
2637,14340.0,104.0,57797.0,0
2638,3364.0,103.0,21258.0,0
2639,1500.0,100.0,9985.0,0
2640,1166.0,87.0,11213.0,0
2641,6809.0,93.0,22428.0,1
2642,318.0,112.0,3486.0,0
2643,33429.0,101.0,72549.0,0
2644,38882.0,104.0,98332.0,0
2645,85883.0,104.0,277303.0,1
2646,24026.0,109.0,75487.0,0
2647,629.0,87.0,6292.0,0
2648,52012.0,155.0,169889.0,0
2649,53373.0,118.0,128128.0,0
2650,4677.0,97.0,26438.0,0
2651,268.0,96.0,4005.0,0
2652,1010.0,98.0,10598.0,0
2653,45381.0,126.0,114760.0,1
2654,6151.0,98.0,30473.0,0
2655,296.0,92.0,5739.0,0
2656,41807.0,86.0,145495.0,0
2657,52603.0,124.0,121183.0,1
2658,3442.0,89.0,18826.0,0
2659,813.0,100.0,4430.0,0
2660,1413.0,109.0,7887.0,0
2661,8203.0,102.0,35508.0,1
2662,4036.0,82.0,23184.0,0
2663,2598.0,95.0,12423.0,0
2664,960.0,122.0,9225.0,0
2665,2243.0,137.0,16801.0,0
2666,190.0,85.0,3505.0,1
2667,865.0,97.0,7728.0,0
2668,1842.0,156.0,21658.0,1
2669,19454.0,157.0,61862.0,1
2670,12350.0,91.0,58887.0,0
2671,67947.0,150.0,124753.0,0
2672,837.0,96.0,10282.0,0
2673,20020.0,114.0,58450.0,0
2674,83635.0,164.0,258816.0,1
2675,2942.0,98.0,12419.0,0
2676,23749.0,97.0,96384.0,0
2677,1591.0,122.0,13290.0,0
2678,1396.0,104.0,15919.0,0
2679,6850.0,113.0,51612.0,0
2680,20590.0,157.0,35780.0,1
2681,4540.0,101.0,19286.0,0
2682,14682.0,101.0,32035.0,0
2683,1918.0,104.0,12284.0,1
2684,1054.0,99.0,8553.0,0
2685,246736.0,128.0,477493.0,1
2686,1391.0,100.0,7449.0,0
2687,107912.0,137.0,222548.0,0
2688,109072.0,126.0,219128.0,0
2689,36627.0,99.0,72102.0,0
2690,41591.0,147.0,109009.0,0
2691,2367.0,90.0,12067.0,0
2692,766.0,88.0,7858.0,0
2693,193.0,100.0,3740.0,1
2694,1172.0,158.0,11115.0,0
2695,1608.0,106.0,8449.0,1
2696,7235.0,99.0,38497.0,0
2697,78236.0,146.0,244659.0,1
2698,5921.0,110.0,23025.0,0
2699,3716.0,110.0,23307.0,0
2700,14567.0,152.0,63580.0,0
2701,12710.0,106.0,45871.0,0
2702,16671.0,107.0,42069.0,0
2703,3523.0,82.0,22215.0,0
2704,423.0,105.0,4147.0,0
2705,17733.0,120.0,67914.0,0
2706,1190.0,90.0,14019.0,0
2707,5964.0,91.0,29900.0,0
2708,9367.0,100.0,45401.0,0
2709,852.0,103.0,8706.0,0
2710,765.0,88.0,7700.0,0
2711,3314.0,113.0,12219.0,1
2712,14384.0,89.0,55300.0,1
2713,1890.0,27.0,19975.0,0
2714,19354.0,96.0,55779.0,0
2715,764.0,88.0,7630.0,0
2716,10124.0,102.0,37895.0,0
2717,9650.0,130.0,36189.0,0
2718,6743.0,108.0,19802.0,0
2719,8620.0,96.0,40083.0,0
2720,3681.0,96.0,28214.0,0
2721,850.0,100.0,5903.0,1
2722,1507.0,98.0,5484.0,1
2723,17209.0,153.0,74767.0,1
2724,2045.0,85.0,13129.0,0
2725,902.0,99.0,8104.0,0
2726,22333.0,124.0,56289.0,0
2727,4433.0,96.0,23539.0,0
2728,20559.0,80.0,47361.0,0
2729,2509.0,91.0,22199.0,0
2730,61044.0,127.0,140638.0,1
2731,2179.0,108.0,17864.0,0
2732,13794.0,114.0,32291.0,0
2733,375.0,105.0,3535.0,0
2734,765.0,88.0,7729.0,0
2735,1382.0,99.0,8510.0,1
2736,968.0,115.0,12595.0,0
2737,3225.0,89.0,12512.0,0
2738,455.0,105.0,4442.0,0
2739,3812.0,95.0,29765.0,0
2740,6756.0,91.0,31566.0,0
2741,2836.0,93.0,18878.0,0
2742,294.0,87.0,3380.0,0
2743,3541.0,117.0,22439.0,0
2744,2171.0,88.0,19204.0,0
2745,31161.0,97.0,77146.0,0
2746,6782.0,133.0,18542.0,0
2747,4400.0,104.0,19091.0,0
2748,3868.0,91.0,20649.0,0
2749,74948.0,204.0,131830.0,1
2750,7878.0,90.0,26374.0,0
2751,472.0,95.0,5967.0,1
2752,376.0,105.0,3609.0,0
2753,3399.0,98.0,17721.0,0
2754,1715.0,97.0,10256.0,0
2755,1505.0,90.0,8231.0,0
2756,2632.0,89.0,12026.0,0
2757,3692.0,67.0,16812.0,0
2758,2716.0,109.0,14811.0,0
2759,9664.0,113.0,16034.0,0
2760,12207.0,107.0,43443.0,1
2761,9151.0,132.0,24733.0,0
2762,2338.0,100.0,29222.0,0
2763,38520.0,129.0,66049.0,0
2764,3279.0,96.0,15227.0,0
2765,3930.0,96.0,18422.0,0
2766,48255.0,103.0,145835.0,0
2767,58670.0,120.0,178850.0,0
2768,764.0,88.0,7625.0,0
2769,29523.0,160.0,67296.0,0
2770,14258.0,95.0,61334.0,0
2771,4507.0,84.0,23063.0,0
2772,9966.0,96.0,24857.0,1
2773,767.0,88.0,7897.0,0
2774,365.0,92.0,5094.0,0
2775,2427.0,98.0,18364.0,0
2776,1708.0,115.0,7492.0,0
2777,2428.0,87.0,20297.0,0
2778,764.0,88.0,7634.0,0
2779,17074.0,105.0,50260.0,0
2780,768.0,83.0,10027.0,0
2781,4059.0,96.0,9860.0,0
2782,2842.0,72.0,22042.0,0
2783,38521.0,122.0,77194.0,0
2784,3580.0,89.0,18856.0,0
2785,64672.0,110.0,172804.0,1
2786,12491.0,128.0,30251.0,1
2787,472.0,95.0,6022.0,1
2788,399.0,105.0,3903.0,0
2789,1317.0,92.0,14846.0,0
2790,320.0,99.0,5250.0,0
2791,2715.0,109.0,14716.0,0
2792,44481.0,86.0,131999.0,0
2793,1208.0,83.0,9746.0,0
2794,16606.0,133.0,91490.0,1
2795,151893.0,164.0,426425.0,0
2796,4652.0,109.0,30851.0,0
2797,10466.0,95.0,30354.0,0
2798,18920.0,120.0,44235.0,1
2799,1616.0,94.0,22016.0,0
2800,1129.0,118.0,10493.0,0
2801,596.0,121.0,6269.0,1
2802,764.0,88.0,7626.0,0
2803,69.0,84.0,1295.0,0
2804,283.0,110.0,3141.0,0
2805,3268.0,106.0,12404.0,0
2806,31487.0,111.0,79060.0,1
2807,10023.0,94.0,45795.0,0
2808,3030.0,90.0,21950.0,0
2809,463.0,94.0,6043.0,0
2810,801.0,104.0,8864.0,0
2811,33967.0,169.0,116454.0,0
2812,4675.0,90.0,30244.0,0
2813,1381.0,94.0,11945.0,0
2814,5320.0,90.0,22076.0,0
2815,284.0,110.0,3160.0,0
2816,22365.0,95.0,73166.0,0
2817,476.0,112.0,7921.0,0
2818,755.0,114.0,9314.0,0
2819,3293.0,126.0,34413.0,0
2820,39260.0,72.0,80631.0,0
2821,35632.0,109.0,95510.0,0
2822,11399.0,75.0,65133.0,1
2823,4196.0,97.0,15675.0,0
2824,9577.0,101.0,40292.0,0
2825,2725.0,101.0,16207.0,0
2826,20830.0,119.0,68668.0,0
2827,5055.0,90.0,12640.0,0
2828,13654.0,121.0,37374.0,0
2829,9949.0,127.0,33201.0,1
2830,28614.0,93.0,79841.0,0
2831,130208.0,118.0,461163.0,0
2832,2111.0,83.0,19150.0,0
2833,4858.0,98.0,40550.0,0
2834,9501.0,92.0,39829.0,0
2835,1289.0,90.0,14024.0,0
2836,1046.0,95.0,7236.0,0
2837,766.0,88.0,7791.0,0
2838,391272.0,137.0,925408.0,1
2839,442.0,105.0,4314.0,0
2840,840.0,111.0,7736.0,0
2841,72250.0,156.0,204399.0,0
2842,76149.0,146.0,201598.0,0
2843,2846.0,97.0,12056.0,0
2844,472.0,95.0,5983.0,1
2845,7596.0,103.0,35052.0,0
2846,472.0,95.0,5997.0,1
2847,3077.0,90.0,11991.0,0
2848,1227.0,86.0,13078.0,0
2849,2895.0,110.0,17799.0,0
2850,2718.0,109.0,14843.0,0
2851,252.0,130.0,3370.0,0
2852,4051.0,86.0,22918.0,0
2853,1280.0,93.0,15079.0,0
2854,770.0,98.0,7647.0,0
2855,413.0,105.0,4002.0,0
2856,6605.0,104.0,34836.0,0
2857,3860.0,118.0,17049.0,1
2858,22035.0,116.0,56046.0,0
2859,764.0,88.0,7677.0,0
2860,390.0,102.0,5982.0,0
2861,525.0,131.0,7013.0,0
2862,36699.0,142.0,80434.0,0
2863,7982.0,100.0,24986.0,0
2864,1059.0,93.0,11914.0,0
2865,1157.0,100.0,6866.0,0
2866,7302.0,96.0,22630.0,0
2867,2716.0,109.0,14765.0,0
2868,1053.0,80.0,7262.0,0
2869,77156.0,121.0,230870.0,0
2870,1223.0,102.0,14106.0,0
2871,51869.0,144.0,117345.0,1
2872,9984.0,114.0,47470.0,0
2873,1995.0,104.0,13803.0,0
2874,11293.0,104.0,49528.0,0
2875,374.0,105.0,3522.0,0
2876,8771.0,78.0,26227.0,0
2877,13490.0,89.0,63716.0,0
2878,833.0,85.0,10003.0,0
2879,5157.0,94.0,21696.0,0
2880,6869.0,88.0,25345.0,0
2881,472.0,95.0,6028.0,1
2882,7295.0,98.0,25065.0,0
2883,3263.0,116.0,30644.0,0
2884,1002.0,83.0,15000.0,0
2885,25741.0,107.0,58108.0,1
2886,10153.0,101.0,32736.0,0
2887,2943.0,121.0,10210.0,0
2888,15630.0,125.0,78698.0,0
2889,472.0,95.0,6027.0,1
2890,746.0,93.0,10238.0,0
2891,111.0,105.0,3319.0,1
2892,9093.0,115.0,48221.0,0
2893,3841.0,91.0,17382.0,0
2894,2474.0,89.0,9202.0,1
2895,1205.0,116.0,12220.0,0
2896,11305.0,108.0,38434.0,0
2897,2824.0,88.0,15808.0,0
2898,2716.0,109.0,14731.0,0
2899,311.0,96.0,3402.0,0
2900,3148.0,89.0,22402.0,0
2901,4151.0,100.0,14545.0,0
2902,5106.0,58.0,13033.0,1
2903,764.0,88.0,7633.0,0
2904,1962.0,102.0,17393.0,0
2905,2845.0,89.0,32412.0,0
2906,113048.0,145.0,253199.0,0
2907,2718.0,109.0,14872.0,0
2908,15339.0,117.0,70761.0,0
2909,11246.0,115.0,41575.0,0
2910,2507.0,129.0,16505.0,0
2911,11200.0,142.0,34983.0,0
2912,271.0,120.0,6131.0,0
2913,4813.0,90.0,23102.0,0
2914,1625.0,82.0,8910.0,0
2915,18502.0,79.0,76346.0,0
2916,3892.0,82.0,23075.0,0
2917,837.0,108.0,7737.0,0
2918,3548.0,117.0,24873.0,0
2919,2530.0,91.0,16712.0,0
2920,590.0,104.0,6637.0,0
2921,383.0,105.0,3712.0,0
2922,37044.0,153.0,95018.0,1
2923,731.0,84.0,8538.0,0
2924,6746.0,106.0,24245.0,0
2925,18296.0,151.0,63999.0,1
2926,10494.0,163.0,72739.0,1
2927,21458.0,155.0,52578.0,1
2928,51484.0,117.0,162841.0,0
2929,461.0,110.0,5454.0,0
2930,18033.0,110.0,53668.0,0
2931,8559.0,103.0,17393.0,0
2932,3342.0,101.0,10478.0,0
2933,3486.0,113.0,20050.0,0
2934,733.0,102.0,8642.0,0
2935,48098.0,166.0,152664.0,0
2936,2037.0,77.0,19289.0,0
2937,280.0,106.0,7163.0,0
2938,209.0,90.0,2379.0,0
2939,17777.0,107.0,44167.0,1
2940,1055.0,95.0,4019.0,0
2941,7593.0,106.0,23797.0,0
2942,3203.0,110.0,22691.0,0
2943,14962.0,110.0,55390.0,0
2944,20397.0,99.0,83164.0,0
2945,2184.0,88.0,12765.0,0
2946,5171.0,108.0,15096.0,0
2947,1762.0,94.0,14000.0,0
2948,3710.0,111.0,15737.0,0
2949,2544.0,132.0,9320.0,1
2950,8611.0,108.0,27542.0,0
2951,3376.0,93.0,21862.0,0
2952,2034.0,87.0,17088.0,0
2953,2449.0,133.0,7048.0,1
2954,17800.0,117.0,59552.0,0
2955,639.0,102.0,6085.0,0
2956,23078.0,151.0,58370.0,0
2957,3498.0,86.0,22158.0,0
2958,4460.0,81.0,29050.0,0
2959,2952.0,81.0,18218.0,0
2960,472.0,95.0,5923.0,1
2961,1405.0,88.0,9651.0,0
2962,29.0,168.0,50979.0,1
2963,30773.0,85.0,66424.0,0
2964,766.0,88.0,7879.0,0
2965,1461.0,90.0,15568.0,0
2966,8632.0,99.0,51637.0,0
2967,2712.0,109.0,14642.0,0
2968,468.0,95.0,5874.0,1
2969,13644.0,106.0,39243.0,0
2970,2712.0,109.0,14665.0,0
2971,761.0,88.0,7492.0,0
2972,6879.0,85.0,18326.0,0
